time,gps_fix,lora_ok,lat,lon,alt_m,speed_ms,temp_c,pressure_pa,pitch,roll,yaw,ax,ay,az,gx,gy,gz
NO_TIME,0,0,--,--,0.1,0.0,27.8,101309.0,0.70,-0.63,0,0.01147461,0.01269531,1.045654,-1.603053,3.259542,0.389313
NO_TIME,0,0,--,--,0.0,0.0,27.8,101309.9,0.70,-0.42,0,0.0078125,0.01293945,1.062012,-1.694656,3.21374,0.2671756
NO_TIME,0,0,--,--,0.0,0.0,27.8,101309.9,0.67,-0.47,0,0.008789063,0.01245117,1.0625,-1.732824,3.328244,0.6259542
NO_TIME,0,0,--,--,0.2,0.0,27.8,101308.1,0.63,-0.45,0,0.008300781,0.01171875,1.062988,-1.824428,3.244275,0.2824428
NO_TIME,0,0,--,--,0.2,0.0,27.8,101308.1,0.60,-0.60,0,0.01123047,0.01123047,1.072266,-1.977099,3.183206,0.4198473
NO_TIME,0,0,--,--,-0.0,0.0,27.8,101310.4,1.31,-0.52,0,0.009765625,0.0246582,1.075439,-2.167939,2.946565,0.3664122
NO_TIME,0,0,--,--,-0.0,0.0,27.8,101310.4,0.71,-0.30,0,0.005615234,0.01318359,1.060547,-1.564886,3.229008,0.1832061
NO_TIME,0,0,--,--,-0.0,0.0,27.8,101310.6,0.93,-0.54,0,0.01000977,0.01733398,1.068604,-2.068702,3.145038,0.4961832
NO_TIME,0,0,--,--,-0.1,0.0,27.8,101311.1,0.82,-0.43,0,0.008056641,0.01538086,1.071045,-2.030534,2.977099,0.1526718
NO_TIME,0,0,--,--,0.0,0.0,27.8,101310.3,0.66,-0.54,0,0.01000977,0.01220703,1.065918,-1.748092,3.198473,0.7480916
NO_TIME,0,0,--,--,-0.0,0.0,27.8,101310.9,0.69,-0.59,0,0.01098633,0.01269531,1.060547,-1.755725,3.007634,0.4351145
NO_TIME,0,0,--,--,-0.0,0.0,27.8,101310.5,0.60,-0.68,0,0.01269531,0.01123047,1.064941,-1.938931,3.251908,0.09160305
NO_TIME,0,0,--,--,0.2,0.0,27.8,101308.3,0.74,-0.59,0,0.01098633,0.01367188,1.060791,-2.007634,3.335878,0.4503817
NO_TIME,0,0,--,--,0.0,0.0,27.8,101310.1,0.92,-0.66,0,0.01220703,0.01708984,1.063965,-1.961832,3.259542,0.4656488
NO_TIME,0,0,--,--,0.0,0.0,27.8,101310.1,0.72,-0.47,0,0.008789063,0.01342773,1.067627,-1.992366,3.099237,0.3740458
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.3,0.71,-0.62,0,0.01147461,0.01318359,1.064453,-1.992366,3.473282,0.4351145
NO_TIME,0,0,--,--,0.0,0.0,27.7,101309.8,0.79,-0.62,0,0.01147461,0.01464844,1.06543,-1.961832,3.015267,0.5496183
NO_TIME,0,0,--,--,-0.0,0.0,27.7,101310.4,0.83,-0.45,0,0.008300781,0.01538086,1.062256,-1.740458,3.312977,0.3740458
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.5,1.01,-0.69,0,0.01293945,0.01879883,1.068115,-1.80916,3.312977,0.4198473
NO_TIME,0,0,--,--,0.2,0.0,27.7,101307.8,0.87,-0.62,0,0.01147461,0.01611328,1.062988,-1.732824,3.038168,0.2137404
NO_TIME,0,0,--,--,0.2,0.0,27.7,101307.8,0.66,-0.54,0,0.01000977,0.01220703,1.060547,-2.0,3.358779,0.4045802
NO_TIME,0,0,--,--,0.0,0.0,27.7,101310.1,1.01,-0.73,0,0.01367188,0.01879883,1.067627,-1.778626,3.21374,0.08396947
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.7,0.75,-0.80,0,0.01464844,0.01367188,1.044922,-1.938931,3.229008,0.1450382
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.7,0.50,-0.82,0,0.01513672,0.009277344,1.063232,-1.717557,3.175573,0.2213741
NO_TIME,0,0,--,--,-0.0,0.0,27.7,101310.6,0.70,-0.43,0,0.008056641,0.01293945,1.06543,-1.78626,3.137405,0.3358779
NO_TIME,0,0,--,--,0.0,0.0,27.7,101309.8,0.76,-0.33,0,0.006103516,0.01416016,1.063477,-1.70229,3.312977,0.2137404
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.4,0.72,-0.74,0,0.01367188,0.01342773,1.064209,-1.824428,3.022901,0.4198473
NO_TIME,0,0,--,--,0.3,0.0,27.7,101307.3,0.69,-0.53,0,0.009765625,0.01269531,1.061768,-1.816794,3.145038,0.1450382
NO_TIME,0,0,--,--,0.0,0.0,27.7,101309.8,0.65,-0.45,0,0.008300781,0.01196289,1.059082,-1.89313,3.236641,0.09923664
NO_TIME,0,0,--,--,0.2,0.0,27.7,101308.5,0.97,-0.63,0,0.01171875,0.01806641,1.062988,-1.961832,3.221374,0.3206107
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.0,0.83,-0.66,0,0.01220703,0.01538086,1.067627,-1.763359,3.450382,0.1221374
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.6,0.77,-0.41,0,0.007568359,0.0144043,1.069092,-2.099237,3.244275,0.2290076
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.6,0.87,-0.38,0,0.007080078,0.01611328,1.056641,-1.916031,3.366412,0.519084
NO_TIME,0,0,--,--,0.0,0.0,27.7,101310.0,0.61,-0.42,0,0.0078125,0.01147461,1.071289,-1.70229,3.0,0.3969466
NO_TIME,0,0,--,--,-0.0,0.0,27.7,101310.5,0.87,-0.47,0,0.008789063,0.01611328,1.063721,-2.030534,3.068702,0.3664122
NO_TIME,0,0,--,--,-0.1,0.0,27.7,101311.1,0.80,-0.60,0,0.01123047,0.01489258,1.065674,-1.80916,3.351145,0.2748091
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.7,0.76,-0.51,0,0.009521484,0.01416016,1.06958,-1.801527,3.465649,0.1221374
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.7,0.84,-0.34,0,0.006347656,0.015625,1.065918,-1.740458,3.320611,0.4656488
NO_TIME,0,0,--,--,-0.1,0.0,27.7,101311.1,0.62,-0.55,0,0.01025391,0.01147461,1.058838,-1.801527,3.305344,0.3740458
NO_TIME,0,0,--,--,0.0,0.0,27.7,101310.2,0.78,-0.52,0,0.009765625,0.01464844,1.070801,-1.709924,3.21374,0.3664122
NO_TIME,0,0,--,--,-0.1,0.0,27.7,101311.2,0.73,-0.42,0,0.0078125,0.01342773,1.060791,-1.793893,3.229008,0.3358779
NO_TIME,0,0,--,--,0.0,0.0,27.7,101309.8,0.84,-0.58,0,0.01074219,0.015625,1.060547,-1.839695,3.221374,0.259542
NO_TIME,0,0,--,--,0.0,0.0,27.7,101310.2,0.74,-0.57,0,0.01049805,0.01367188,1.058838,-1.816794,3.10687,0.259542
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.3,0.78,-0.70,0,0.01293945,0.0144043,1.063965,-1.793893,3.274809,0.1068702
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.7,0.80,-0.55,0,0.01025391,0.01489258,1.063965,-1.900763,3.21374,0.0610687
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.8,0.80,-0.42,0,0.0078125,0.01489258,1.061279,-1.908397,3.145038,0.2290076
NO_TIME,0,0,--,--,0.2,0.0,27.7,101308.2,0.68,-0.34,0,0.006347656,0.01269531,1.062988,-1.80916,3.343511,0.1526718
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.5,0.96,-0.24,0,0.004394531,0.01782227,1.068604,-1.931298,3.206107,0.6793893
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.2,0.72,-0.60,0,0.01123047,0.01342773,1.071777,-1.709924,3.068702,0.3053435
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.8,0.87,-0.53,0,0.01000977,0.01635742,1.07373,-1.877863,3.206107,0.02290076
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.3,0.91,-0.67,0,0.01245117,0.0168457,1.061279,-1.839695,3.21374,0.1450382
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.9,0.53,-0.41,0,0.007568359,0.009765625,1.04834,-1.709924,3.419847,0.1984733
NO_TIME,0,0,--,--,0.2,0.0,27.7,101307.7,0.84,-0.56,0,0.01049805,0.015625,1.065186,-1.847328,3.496183,0.351145
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.0,0.87,-0.39,0,0.007324219,0.01660156,1.087891,-1.877863,3.442748,0.259542
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.7,0.59,-0.37,0,0.006835938,0.01098633,1.062744,-1.59542,3.335878,0.3740458
NO_TIME,0,0,--,--,0.0,0.0,27.7,101310.0,0.71,-0.56,0,0.01049805,0.01318359,1.065918,-1.641221,3.19084,0.1755725
NO_TIME,0,0,--,--,0.0,0.0,27.7,101310.0,1.11,-0.54,0,0.01000977,0.02050781,1.053955,-1.832061,3.10687,0.01526718
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.7,0.28,-0.57,0,0.01049805,0.005126953,1.063232,-1.755725,3.312977,0.4351145
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.7,0.78,-0.54,0,0.01000977,0.0144043,1.059082,-1.725191,3.068702,0.3206107
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.7,0.83,-0.42,0,0.0078125,0.015625,1.072998,-1.801527,3.503817,0.1984733
NO_TIME,0,0,--,--,0.2,0.0,27.7,101308.3,0.62,-0.70,0,0.01293945,0.01147461,1.060791,-1.541985,3.030534,0.5877862
NO_TIME,0,0,--,--,0.2,0.0,27.7,101307.8,0.78,-0.64,0,0.01196289,0.0144043,1.063965,-1.816794,3.015267,0.129771
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.7,1.14,-0.77,0,0.0144043,0.02124023,1.070313,-1.938931,3.427481,0.4732824
NO_TIME,0,0,--,--,-0.1,0.0,27.7,101310.9,0.67,-0.52,0,0.009765625,0.01245117,1.065674,-2.145038,3.351145,0.4045802
NO_TIME,0,0,--,--,-0.0,0.0,27.7,101310.4,0.70,-0.58,0,0.01098633,0.01318359,1.07666,-1.977099,3.083969,0.1832061
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.6,0.70,-0.69,0,0.01269531,0.01293945,1.060547,-1.870229,3.152672,0.3358779
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.8,0.55,-0.53,0,0.009765625,0.01025391,1.060059,-1.801527,3.305344,0.1526718
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.7,0.46,-0.51,0,0.009521484,0.008544922,1.060059,-1.755725,3.374046,0.129771
NO_TIME,0,0,--,--,0.0,0.0,27.7,101310.2,1.05,-0.37,0,0.006835938,0.01953125,1.062744,-1.59542,3.274809,0.3587786
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.5,0.59,-0.55,0,0.01025391,0.01098633,1.069336,-1.969466,3.19084,0.4198473
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.5,0.87,-0.39,0,0.007324219,0.01611328,1.063477,-2.022901,3.358779,0.3664122
NO_TIME,0,0,--,--,0.0,0.0,27.7,101309.9,0.90,-0.63,0,0.01171875,0.01660156,1.0625,-2.076336,3.068702,0.5267176
NO_TIME,0,0,--,--,0.0,0.0,27.7,101309.9,0.74,-0.63,0,0.01171875,0.01367188,1.063965,-1.687023,3.343511,0.3053435
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.1,0.57,-0.46,0,0.008544922,0.01049805,1.062744,-1.992366,2.954198,0.3969466
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.7,0.66,-0.47,0,0.008789063,0.01220703,1.06543,-1.618321,3.175573,0.4427481
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.7,0.64,-0.31,0,0.005859375,0.01196289,1.066895,-1.916031,3.229008,0.3206107
NO_TIME,0,0,--,--,0.1,0.0,27.7,101308.7,0.77,-0.62,0,0.01147461,0.01416016,1.058105,-1.709924,3.122137,0.3664122
NO_TIME,0,0,--,--,0.1,0.0,27.7,101309.2,0.71,-0.48,0,0.009033203,0.01318359,1.070068,-1.763359,3.305344,0.5038168
NO_TIME,0,0,--,--,0.0,0.0,27.7,101309.8,0.89,-0.45,0,0.008300781,0.01660156,1.064209,-1.687023,3.29771,0.1603053
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.0,0.75,-0.66,0,0.01220703,0.01391602,1.065918,-1.832061,3.229008,0.3740458
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.1,0.98,-0.29,0,0.005371094,0.01831055,1.068359,-1.671756,3.259542,0.3129771
NO_TIME,0,0,--,--,0.0,0.0,27.6,101310.0,0.93,-0.58,0,0.01049805,0.0168457,1.04248,-1.908397,3.763359,0.351145
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.6,0.88,-0.40,0,0.007324219,0.01635742,1.061768,-1.946565,3.251908,0.1068702
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.3,0.83,-0.61,0,0.01123047,0.01538086,1.061035,-1.839695,3.442748,0.2977099
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.1,0.74,-0.62,0,0.01147461,0.01367188,1.063477,-1.916031,3.099237,0.2366412
NO_TIME,0,0,--,--,0.2,0.0,27.6,101307.7,0.94,-0.44,0,0.008056641,0.01733398,1.056152,-1.816794,3.442748,0.5114504
NO_TIME,0,0,--,--,0.1,0.0,27.6,101308.7,0.75,-0.71,0,0.01318359,0.01391602,1.060059,-1.946565,3.167939,0.2900764
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.4,1.07,-0.62,0,0.01147461,0.01977539,1.061768,-2.015267,3.267176,0.351145
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.0,0.97,-0.65,0,0.01196289,0.01782227,1.052246,-1.816794,3.244275,0.3587786
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.3,0.85,-0.51,0,0.009521484,0.01586914,1.063721,-1.923664,3.038168,0.3587786
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.3,0.84,-0.70,0,0.01293945,0.015625,1.066162,-1.740458,3.290076,0.4351145
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.1,0.85,-0.45,0,0.008300781,0.015625,1.056885,-1.824428,3.038168,0.4503817
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.1,0.71,-0.60,0,0.01098633,0.01318359,1.056641,-1.671756,3.114504,0.3358779
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.1,0.66,-0.51,0,0.009521484,0.01220703,1.060059,-1.908397,3.175573,0.2290076
NO_TIME,0,0,--,--,0.0,0.0,27.6,101309.9,0.86,-0.64,0,0.01196289,0.01611328,1.075439,-1.839695,3.038168,0.1221374
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.0,1.45,-0.21,0,0.00390625,0.02709961,1.070557,-1.954198,3.198473,0.2061069
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.4,0.32,-0.41,0,0.007568359,0.005859375,1.059326,-1.709924,3.175573,0.4885496
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.0,0.75,-0.46,0,0.008544922,0.01391602,1.065918,-1.732824,3.122137,0.2748091
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.0,0.67,-0.57,0,0.01049805,0.01245117,1.062012,-2.076336,3.267176,0.3206107
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.0,1.23,-0.30,0,0.005615234,0.02319336,1.076172,-1.938931,2.641221,0.3129771
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.4,1.00,-0.57,0,0.01049805,0.01855469,1.0625,-1.992366,3.251908,0.3816794
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.0,0.80,-0.49,0,0.009033203,0.01489258,1.061523,-2.083969,3.587786,0.2366412
NO_TIME,0,0,--,--,0.0,0.0,27.6,101309.8,0.76,-0.50,0,0.009277344,0.01416016,1.068359,-1.80916,3.137405,0.3587786
NO_TIME,0,0,--,--,0.0,0.0,27.6,101310.2,0.54,-0.46,0,0.008544922,0.01000977,1.067627,-1.961832,3.29771,0.480916
NO_TIME,0,0,--,--,-0.0,0.0,27.6,101310.6,0.71,-0.51,0,0.009521484,0.01318359,1.061279,-1.931298,3.083969,0.3816794
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.2,0.76,-0.50,0,0.009277344,0.01416016,1.063232,-1.793893,3.290076,0.2061069
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.2,0.84,-0.54,0,0.01000977,0.015625,1.062744,-2.175573,3.473282,0.08396947
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.2,0.74,-0.71,0,0.01318359,0.01367188,1.064941,-1.854962,3.122137,0.3282443
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.4,0.87,-0.79,0,0.01464844,0.01611328,1.064697,-1.832061,3.167939,0.1068702
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.0,0.92,-0.50,0,0.009277344,0.01708984,1.066895,-1.732824,3.29771,0.1526718
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.4,0.76,-0.42,0,0.0078125,0.01416016,1.064453,-1.793893,3.442748,0.3129771
NO_TIME,0,0,--,--,-0.0,0.0,27.6,101310.7,0.87,-0.58,0,0.01074219,0.01611328,1.064453,-1.793893,3.381679,0.4656488
NO_TIME,0,0,--,--,0.0,0.0,27.6,101310.3,0.93,-0.51,0,0.009521484,0.01733398,1.062988,-1.992366,3.282443,0.1068702
NO_TIME,0,0,--,--,0.0,0.0,27.6,101310.3,0.82,-0.75,0,0.01391602,0.01513672,1.062012,-1.816794,3.412214,0.5725191
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.0,0.74,-0.47,0,0.008789063,0.01367188,1.062012,-1.938931,3.412214,0.3664122
NO_TIME,0,0,--,--,0.1,0.0,27.6,101308.5,0.89,-0.39,0,0.007324219,0.01660156,1.064209,-1.89313,3.320611,0.2977099
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.1,0.64,-0.43,0,0.008056641,0.01196289,1.062744,-1.847328,3.465649,0.3587786
NO_TIME,0,0,--,--,0.1,0.0,27.6,101308.7,0.68,-0.58,0,0.01074219,0.01269531,1.065674,-1.80916,3.083969,0.2137404
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.3,0.76,-0.61,0,0.01123047,0.01416016,1.061523,-1.900763,3.412214,0.5267176
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.0,0.67,-0.42,0,0.0078125,0.01245117,1.064209,-1.679389,3.137405,0.389313
NO_TIME,0,0,--,--,0.2,0.0,27.6,101307.7,0.60,-0.48,0,0.009033203,0.01123047,1.067139,-2.335878,3.122137,0.2061069
NO_TIME,0,0,--,--,0.1,0.0,27.6,101308.6,0.76,-0.38,0,0.007080078,0.01416016,1.074219,-1.534351,3.51145,0.1984733
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.5,0.75,-0.48,0,0.008789063,0.01391602,1.057373,-1.961832,3.389313,0.3740458
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.1,1.01,-0.42,0,0.0078125,0.01879883,1.066162,-1.717557,3.145038,0.08396947
NO_TIME,0,0,--,--,0.2,0.0,27.6,101307.8,0.73,-0.52,0,0.009765625,0.01367188,1.068115,-1.931298,3.328244,0.3129771
NO_TIME,0,0,--,--,0.1,0.0,27.6,101308.7,0.92,-0.50,0,0.009277344,0.01708984,1.063232,-1.80916,2.977099,0.03053435
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.7,0.66,-0.53,0,0.009765625,0.01220703,1.062012,-1.679389,3.427481,0.5419847
NO_TIME,0,0,--,--,-0.1,0.0,27.6,101311.0,0.68,-0.24,0,0.004394531,0.01269531,1.064209,-1.633588,3.610687,0.259542
NO_TIME,0,0,--,--,-0.1,0.0,27.6,101311.6,0.76,-0.58,0,0.01074219,0.01416016,1.066406,-1.770992,3.251908,0.3206107
NO_TIME,0,0,--,--,-0.1,0.0,27.6,101311.2,0.91,-0.35,0,0.006591797,0.0168457,1.065186,-1.977099,3.19084,0.06870229
NO_TIME,0,0,--,--,-0.0,0.0,27.6,101310.4,0.79,-0.58,0,0.01074219,0.01464844,1.057129,-1.916031,3.030534,0.1908397
NO_TIME,0,0,--,--,0.1,0.0,27.6,101308.6,0.66,-0.54,0,0.01000977,0.01220703,1.067139,-1.80916,3.343511,0.1221374
NO_TIME,0,0,--,--,-0.0,0.0,27.6,101310.9,1.10,-0.49,0,0.009033203,0.02026367,1.054932,-1.931298,3.442748,0.2900764
NO_TIME,0,0,--,--,-0.0,0.0,27.6,101310.9,0.81,-0.57,0,0.01074219,0.01513672,1.074463,-1.633588,3.305344,0.08396947
NO_TIME,0,0,--,--,-0.0,0.0,27.6,101310.9,0.74,-0.42,0,0.0078125,0.01367188,1.060303,-1.938931,3.083969,0.2824428
NO_TIME,0,0,--,--,0.0,0.0,27.6,101309.9,0.53,-0.54,0,0.01000977,0.009765625,1.063721,-2.030534,3.282443,0.3587786
NO_TIME,0,0,--,--,0.2,0.0,27.6,101308.2,0.85,-0.51,0,0.009521484,0.01586914,1.063965,-1.725191,3.198473,0.4274809
NO_TIME,0,0,--,--,0.1,0.0,27.6,101309.5,0.73,-0.44,0,0.008300781,0.01367188,1.070557,-1.770992,2.938931,0.1221374
NO_TIME,0,0,--,--,0.2,0.0,27.6,101307.8,0.92,-0.51,0,0.009521484,0.01708984,1.06958,-1.664122,3.0,0.007633588
NO_TIME,0,0,--,--,0.1,0.0,27.6,101308.8,0.50,-0.37,0,0.006835938,0.009277344,1.062012,-1.740458,3.122137,0.07633588
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.4,0.54,-0.49,0,0.009033203,0.01000977,1.062988,-1.816794,3.076336,0.1603053
NO_TIME,0,0,--,--,0.1,0.0,27.5,101308.9,0.96,-0.22,0,0.004150391,0.01782227,1.061035,-1.717557,3.335878,0.06870229
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.5,0.62,-0.35,0,0.006591797,0.01147461,1.063965,-1.687023,3.381679,0.1221374
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.5,0.71,-0.52,0,0.009765625,0.01318359,1.06958,-1.870229,3.152672,0.3587786
NO_TIME,0,0,--,--,0.0,0.0,27.5,101309.8,0.58,-0.40,0,0.007324219,0.01074219,1.05957,-1.725191,3.251908,0.4503817
NO_TIME,0,0,--,--,0.0,0.0,27.5,101309.8,0.76,-0.54,0,0.01000977,0.01416016,1.061035,-1.938931,3.251908,0.1526718
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.4,0.59,-0.45,0,0.008300781,0.01098633,1.065186,-2.076336,3.244275,0.4580153
NO_TIME,0,0,--,--,0.0,0.0,27.5,101309.8,0.70,-0.55,0,0.01025391,0.01293945,1.063477,-1.801527,3.374046,0.3816794
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.5,0.87,-0.62,0,0.01147461,0.01611328,1.05957,-1.938931,3.167939,0.1832061
NO_TIME,0,0,--,--,0.1,0.0,27.5,101308.9,0.88,-0.66,0,0.01220703,0.01635742,1.067627,-1.877863,3.206107,0.1221374
NO_TIME,0,0,--,--,0.0,0.0,27.5,101309.8,1.04,-0.39,0,0.007324219,0.01928711,1.063965,-2.022901,3.251908,0.4580153
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.5,0.54,-0.57,0,0.01049805,0.01000977,1.060303,-1.847328,3.21374,0.2061069
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.4,0.61,-0.61,0,0.01123047,0.01123047,1.059082,-1.78626,3.19084,0.07633588
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.0,0.78,-0.22,0,0.004150391,0.01464844,1.072266,-1.78626,3.099237,0.2442748
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.0,0.70,-0.70,0,0.01293945,0.01293945,1.063965,-1.748092,3.374046,0.351145
NO_TIME,0,0,--,--,-0.1,0.0,27.5,101311.3,0.78,-0.69,0,0.01269531,0.0144043,1.059082,-1.770992,3.305344,0.1984733
NO_TIME,0,0,--,--,-0.2,0.0,27.5,101312.7,0.66,-0.58,0,0.01074219,0.01220703,1.062256,-2.282443,3.19084,0.2213741
NO_TIME,0,0,--,--,-0.1,0.0,27.5,101311.3,0.91,-0.32,0,0.005859375,0.0168457,1.059326,-1.740458,3.145038,0.4274809
NO_TIME,0,0,--,--,-0.1,0.0,27.5,101310.9,0.70,-0.28,0,0.005126953,0.01293945,1.065674,-1.687023,2.984733,0.4351145
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.2,0.99,-0.68,0,0.01269531,0.01831055,1.063721,-1.824428,3.534351,0.2977099
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.3,0.76,-0.59,0,0.01098633,0.01416016,1.065674,-1.519084,3.419847,0.259542
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.3,0.75,-0.62,0,0.01147461,0.01391602,1.066895,-2.030534,3.343511,0.05343511
NO_TIME,0,0,--,--,-0.0,0.0,27.5,101310.7,0.91,-0.65,0,0.01196289,0.0168457,1.057617,-1.793893,3.137405,0.1068702
NO_TIME,0,0,--,--,-0.0,0.0,27.5,101310.7,0.89,-0.61,0,0.01147461,0.01660156,1.073242,-1.763359,2.824427,0.07633588
NO_TIME,0,0,--,--,-0.1,0.0,27.5,101311.1,0.66,-0.80,0,0.01489258,0.01220703,1.063232,-2.0,3.80916,0.2061069
NO_TIME,0,0,--,--,-0.1,0.0,27.5,101311.1,0.76,-0.75,0,0.01391602,0.01416016,1.070068,-1.480916,2.618321,0.3129771
NO_TIME,0,0,--,--,-0.1,0.0,27.5,101311.1,0.92,-0.58,0,0.01074219,0.01708984,1.065674,-1.992366,3.366412,0.3282443
NO_TIME,0,0,--,--,-0.1,0.0,27.5,101311.5,0.71,-0.66,0,0.01220703,0.01318359,1.064209,-1.763359,3.381679,0.1984733
NO_TIME,0,0,--,--,-0.1,0.0,27.5,101311.5,0.88,-0.72,0,0.01342773,0.01635742,1.063477,-2.061069,3.40458,0.3969466
NO_TIME,0,0,--,--,0.1,0.0,27.5,101309.3,0.81,-0.51,0,0.009521484,0.01513672,1.068115,-1.847328,3.335878,0.2519084
NO_TIME,0,0,--,--,0.2,0.0,27.5,101308.1,0.77,-0.69,0,0.01269531,0.01416016,1.059326,-1.824428,2.977099,0.6030535
NO_TIME,0,0,--,--,-0.0,0.0,27.5,101310.8,0.78,-0.76,0,0.01416016,0.0144043,1.062256,-1.89313,3.305344,0.4427481
NO_TIME,0,0,--,--,-0.0,0.0,27.5,101310.4,0.79,-0.72,0,0.01342773,0.01464844,1.064209,-1.847328,3.137405,0.1450382
NO_TIME,0,0,--,--,-0.1,0.0,27.5,101311.3,0.72,-0.80,0,0.01489258,0.01342773,1.066406,-1.854962,3.435115,0.1984733
NO_TIME,0,0,--,--,0.0,0.0,27.5,101310.0,0.72,-0.75,0,0.01391602,0.01342773,1.062744,-1.885496,3.358779,0.5267176
NO_TIME,0,0,--,--,0.0,0.0,27.5,101310.0,0.59,-0.67,0,0.01245117,0.01098633,1.065674,-1.908397,3.29771,0.259542
NO_TIME,0,0,--,--,0.0,0.0,27.5,101310.0,0.95,-0.69,0,0.01269531,0.01757813,1.061523,-2.122137,3.045802,0.5114504
NO_TIME,0,0,--,--,0.1,0.0,27.5,101308.7,0.79,-0.77,0,0.01416016,0.01464844,1.060303,-1.824428,3.21374,0.1221374
NO_TIME,0,0,--,--,0.1,0.0,27.5,101308.8,0.79,-0.66,0,0.01220703,0.01464844,1.062256,-2.068702,3.091603,0.2671756
NO_TIME,0,0,--,--,0.1,0.0,27.5,101308.7,0.81,-0.59,0,0.01098633,0.01489258,1.05957,-2.030534,3.305344,0.3969466
